Low,Mid,High,LowPercent,MidPercent,HighPercent,LowAverage,MidAverage,HighAverage,MaxWealth,MinWealth,Gini
187,55,8,0.748,0.22,0.032,149.2929,417.9271,250.98366,964.59467,5.746949,50.54375347752649
187,56,7,0.748,0.224,0.028,150.5645,420.238,248.47032,975.2499,3.9008331,50.18409829979647
186,57,7,0.744,0.228,0.028,152.64761,424.96375,254.16672,986.2833,3.7008333,49.70742736712419
190,53,7,0.76,0.212,0.028,156.93579,437.036,259.72348,1034.2833,2.1274142,50.19288429141671
194,49,7,0.776,0.196,0.028,158.0405,442.56952,262.36252,1044.7231,1.9274144,51.10792047165524
197,47,6,0.788,0.188,0.024,157.01192,448.8949,259.8567,1057.9551,0.24350166,51.707453030828226
202,43,5,0.808,0.172,0.02,159.89635,459.5834,255.18227,1073.0226,6.0,51.70029381741916
205,40,5,0.82,0.16,0.02,160.75052,465.7881,256.40192,1085.4585,4.0,52.20558374097164
205,40,5,0.82,0.16,0.02,162.17609,466.02628,262.574,1097.048,3.0,51.65461325920115
206,40,4,0.824,0.16,0.016,163.83891,473.33926,258.66492,1119.048,6.0,51.19653829007439
207,39,4,0.828,0.156,0.016,164.14098,474.1643,258.97372,1130.0814,6.0,51.27260509197368
210,38,2,0.84,0.152,0.008,166.42935,479.2467,251.07503,1140.778,6.0,50.31400092047989
213,35,2,0.852,0.14,0.008,170.06964,490.29547,254.41315,1186.778,6.0,50.21949022202171
216,32,2,0.864,0.128,0.008,168.33044,502.55148,255.2125,1198.2306,1.0,51.703804903243515
216,32,2,0.864,0.128,0.008,170.15167,511.0989,259.8125,1212.5734,7.0,51.576502387761145
217,31,2,0.868,0.124,0.008,171.4432,518.4062,260.9856,1220.2903,10.0,51.608664846877225
216,32,2,0.864,0.128,0.008,171.9662,509.12988,261.94504,1227.9453,13.44421,50.98705682251603
220,28,2,0.88,0.112,0.008,173.82051,520.28516,256.7654,1269.9453,5.0,51.63401765567688
221,27,2,0.884,0.108,0.008,175.96393,526.5386,260.1752,1285.8636,4.0,51.34238948293933
222,26,2,0.888,0.104,0.008,175.97049,543.5245,262.0264,1301.798,7.516574,52.12002839834896
220,28,2,0.88,0.112,0.008,170.58958,531.1284,259.51157,1308.7001,4.516574,52.750696913877626
219,29,2,0.876,0.116,0.008,170.94337,536.0408,260.88766,1308.7001,1.5165739,52.53889707112467
220,28,2,0.88,0.112,0.008,171.10905,550.83746,258.21228,1321.3513,2.959506,53.11942277058916
223,25,2,0.892,0.1,0.008,172.28885,568.7009,257.47678,1335.3513,4.0,53.83002781343385
223,25,2,0.892,0.1,0.008,175.40993,578.269,261.67883,1357.3513,2.0,53.7583403972094
225,24,1,0.9,0.096,0.004,180.72888,591.51117,264.77713,1387.3513,0.0,53.076534416199145
227,22,1,0.908,0.088,0.004,184.52344,597.85614,261.0566,1433.3513,0.0,53.005252958491845
227,22,1,0.908,0.088,0.004,183.73804,590.7343,257.50027,1435.3513,7.0,53.033274024317514
228,21,1,0.912,0.084,0.004,184.83553,596.9911,261.63947,1447.485,5.0,53.78004281239556
170,68,12,0.68,0.272,0.048,125.57662,393.0897,247.89091,827.5828,2.0,52.074955277901616
162,70,18,0.648,0.28,0.072,120.996254,367.3073,248.95749,777.2015,1.0,51.416538207087804
162,70,18,0.648,0.28,0.072,123.68667,374.86288,255.50987,785.1295,0.0,51.22163604167327
164,70,16,0.656,0.28,0.064,125.43132,379.66293,256.7981,791.81696,0.07575369,50.920803152291235
170,67,13,0.68,0.268,0.052,131.57272,395.0492,262.37473,839.81696,6.0,50.715583187753516
171,67,12,0.684,0.268,0.048,132.68198,401.53113,265.23587,846.82166,3.0,50.798805807728066
174,67,9,0.696,0.268,0.036,134.41379,408.2888,260.16287,854.4473,6.0,50.425774658076996
172,69,9,0.688,0.276,0.036,133.80803,411.07568,265.6683,868.4473,9.35442,50.67594836444187
174,67,9,0.696,0.268,0.036,138.38547,415.31952,270.30188,878.6945,4.0,50.194177392455465
174,67,9,0.696,0.268,0.036,142.24324,422.1424,277.37778,887.52954,6.0,49.63629892939935
177,66,7,0.708,0.264,0.028,136.25916,418.68317,260.781,893.52954,2.0,50.787379781722855
177,64,9,0.708,0.256,0.036,137.25917,415.29575,265.46448,902.89636,1.0,50.630462672468646
174,65,11,0.696,0.26,0.044,139.41676,412.47464,273.41946,906.48956,8.0,49.76769833359868
174,64,12,0.696,0.256,0.048,139.59628,410.01367,279.34982,908.53033,7.0,49.96144315492712
179,60,11,0.716,0.24,0.044,143.96204,423.1082,283.90686,925.97205,3.333333,50.303470613169345
182,58,10,0.728,0.232,0.04,147.03639,429.78604,285.62827,931.97205,2.333333,50.48900176222015
188,53,9,0.752,0.212,0.036,145.60764,428.00153,268.91098,927.5593,0.51416826,51.102890874108205
190,52,8,0.76,0.208,0.032,147.47195,430.97516,268.30988,931.49115,1.0,50.71294409751682
190,52,8,0.76,0.208,0.032,149.81201,430.01715,269.96255,935.669,4.47797,50.153009703026335
184,56,10,0.736,0.224,0.04,144.7091,404.27075,261.64795,887.32117,9.445452,49.52260538296833
191,51,8,0.764,0.204,0.032,153.4246,429.4823,263.69116,935.32117,12.438854,49.0639863032411
192,51,7,0.768,0.204,0.028,154.85725,442.1462,266.79144,945.9764,5.0,49.15262465253182
194,48,8,0.776,0.192,0.032,157.06364,444.4696,270.18073,955.78546,4.0,49.249764936321306
192,50,8,0.768,0.2,0.032,154.80281,438.44617,274.8266,964.5383,4.0,49.50364297907799
195,49,6,0.78,0.196,0.024,156.3143,446.83826,274.32114,974.97815,1.0,49.53450146174509
195,50,5,0.78,0.2,0.02,156.19385,450.67184,275.67133,988.2101,10.0,49.450569300825
198,47,5,0.792,0.188,0.02,161.45871,456.51233,277.4564,1003.27765,7.0,49.064726179887664
198,47,5,0.792,0.188,0.02,165.34848,463.22998,284.61655,1015.7135,8.0,48.65751061339689
198,47,5,0.792,0.188,0.02,162.49388,457.85693,282.27237,1017.7135,5.0,49.28641506413987
201,44,5,0.804,0.176,0.02,165.12581,464.25525,286.63358,1051.7135,7.0,49.39863198917009
201,44,5,0.804,0.176,0.02,166.67104,469.51785,290.99435,1062.747,9.0,49.558157120845856
198,47,5,0.792,0.188,0.02,170.82933,471.45728,299.54312,1073.4435,7.0,48.48589620892745
200,46,4,0.8,0.184,0.016,174.51514,480.6123,286.92813,1115.4435,5.0,48.10778983615456
204,42,4,0.816,0.168,0.016,176.08276,480.71686,273.3014,1126.8961,8.0,48.12679765508802
203,43,4,0.812,0.172,0.016,176.5505,484.919,276.97824,1141.2389,9.0,48.34649827658723
209,37,4,0.836,0.148,0.016,185.14977,503.0172,280.18298,1183.2389,8.333333,47.984845791084815
217,29,4,0.868,0.116,0.016,190.90038,530.38293,273.47058,1231.2389,11.666666,48.56829382914294
219,28,3,0.876,0.112,0.012,194.76277,543.7913,266.6277,1250.2454,6.0,47.73695653157484
219,28,3,0.876,0.112,0.012,198.33719,554.1154,271.58777,1266.2614,8.0,47.48067528255343
215,32,3,0.86,0.128,0.012,198.88489,545.28394,277.99564,1281.3016,8.741682,46.83555000975321
215,33,2,0.86,0.132,0.008,200.59981,550.76556,273.54895,1296.2329,3.0,46.52008570799445
219,29,2,0.876,0.116,0.008,208.8217,575.54663,279.6431,1344.2329,3.123558,46.27811504116108
220,28,2,0.88,0.112,0.008,208.66736,586.7955,282.55786,1357.3546,1.0308933,47.11175979093969
220,28,2,0.88,0.112,0.008,205.10635,597.20135,284.13123,1366.9296,4.0,48.5486427347787
217,31,2,0.868,0.124,0.008,202.32893,595.97205,289.6551,1375.2709,7.0,49.08482229369839
220,28,2,0.88,0.112,0.008,202.53069,609.31506,289.90546,1393.2709,11.0,49.90929707892065
222,26,2,0.888,0.104,0.008,203.77617,622.1912,292.65244,1407.625,10.0,50.78893853072078
221,27,2,0.884,0.108,0.008,202.85161,622.9973,297.07248,1422.6653,6.0,51.39896325107839
223,25,2,0.892,0.1,0.008,209.13919,643.3908,302.40085,1438.6813,6.3333335,51.12927724655311
224,24,2,0.896,0.096,0.008,207.38396,644.5181,297.20474,1456.6813,6.0,52.10142265539617
224,24,2,0.896,0.096,0.008,200.88268,634.71484,283.16663,1468.6813,7.0,53.076057227779536
223,25,2,0.892,0.1,0.008,199.89655,636.36615,286.45767,1475.7744,4.0,53.87334838625248
155,80,15,0.62,0.32,0.06,117.82155,374.24258,258.38687,824.2666,3.0,53.10087351885159
157,80,13,0.628,0.32,0.052,121.087715,381.5313,260.24747,839.4579,2.0,52.37461946220356
162,76,12,0.648,0.304,0.048,122.18927,389.4481,256.59766,852.23486,1.0,53.247041951884974
167,71,12,0.668,0.284,0.048,127.317345,404.38174,259.69293,866.5889,7.0,53.46537384148542
167,72,11,0.668,0.288,0.044,130.81833,414.83786,264.145,881.6292,4.0,52.860298497776974
157,77,16,0.628,0.308,0.064,117.18158,382.95294,260.55243,814.91266,2.0,52.91655784601608
161,73,16,0.644,0.292,0.064,121.441345,393.65768,266.8362,828.56384,3.0,53.02863553672797
164,71,15,0.656,0.284,0.06,125.2856,403.69516,266.05807,843.56384,8.0,52.90275022668357
168,70,12,0.672,0.28,0.048,127.929825,416.63657,261.97443,866.56384,3.0,52.95952655185102
167,72,11,0.668,0.288,0.044,127.29766,412.98315,263.5286,877.30725,5.4265003,52.62066701160075
166,72,12,0.664,0.288,0.048,128.39847,414.33826,264.51404,886.9617,3.7228413,52.51873492043524
174,67,9,0.696,0.268,0.036,133.77774,435.63638,265.52847,935.9617,0.056174755,53.06880249518532
176,65,9,0.704,0.26,0.036,134.79852,441.00262,265.66202,947.6253,0.26690865,53.58026402883798
178,64,8,0.712,0.256,0.032,136.09706,449.57394,269.89005,950.6253,4.624482,53.653441700451374
178,64,8,0.712,0.256,0.032,138.4508,458.79623,277.68542,961.6253,6.0,53.51263745076722
181,61,8,0.724,0.244,0.032,141.50458,462.65543,275.13547,973.5194,3.0,53.387823327582744
188,55,7,0.752,0.22,0.028,145.32957,473.8496,269.20004,1016.5194,0.0,53.96476346653072
189,55,6,0.756,0.22,0.024,148.79231,481.54965,269.40454,1030.786,5.0,53.31873436339084
190,55,5,0.76,0.22,0.02,148.63408,484.81287,270.1265,1043.5526,6.0586452,53.31908992412355
192,54,4,0.768,0.216,0.016,146.27094,492.565,265.20334,1055.0371,5.6300735,53.86043424832315
197,50,3,0.788,0.2,0.012,153.10631,519.3696,269.93,1098.0371,2.4329433,53.795330314558676
169,54,27,0.676,0.216,0.108,125.2394,369.71384,253.8214,783.8763,0.09961033,53.33083013248325
169,55,26,0.676,0.22,0.104,125.830734,369.97726,257.9079,786.6441,6.0,53.19502008708515
168,56,26,0.672,0.224,0.104,123.76632,372.08795,263.22186,789.6711,4.0,54.091116019175395
170,54,26,0.68,0.216,0.104,123.660545,366.43854,256.9963,793.87787,1.0,54.373269151086795
171,53,26,0.684,0.212,0.104,124.9705,365.66278,259.16675,798.8566,0.7702813,54.295568536879735
170,55,25,0.68,0.22,0.1,126.18566,364.94458,260.3143,804.0438,2.0,53.613182198772854
169,57,24,0.676,0.228,0.096,126.30422,364.69525,250.19833,807.0438,1.0,53.47748856084218
172,54,24,0.688,0.216,0.096,126.35013,370.37024,253.13872,821.6642,4.0,54.32832435607998
175,55,20,0.7,0.22,0.08,128.48012,376.439,253.49843,832.7452,3.0,53.88920673482426
180,52,18,0.72,0.208,0.072,132.27538,383.40695,251.11853,843.04865,5.0,53.517778728040874
175,57,18,0.7,0.228,0.072,130.08629,377.55045,254.8326,844.2735,4.586808,52.97398078560219
176,56,18,0.704,0.224,0.072,131.09575,382.64755,254.34677,856.0899,2.7901025,53.221186815026165
177,54,19,0.708,0.216,0.076,135.2679,385.5605,260.46628,861.6478,3.0,52.70430446273168
176,56,18,0.704,0.224,0.072,138.47357,392.51578,267.54425,873.7499,1.0,52.203355353285595
177,55,18,0.708,0.22,0.072,141.40762,398.01303,272.62445,887.60175,1.0,52.13289783985602
178,54,18,0.712,0.216,0.072,141.62108,401.31543,272.14502,901.60175,4.4722843,52.845187959785115
184,52,14,0.736,0.208,0.056,142.89528,415.7967,269.55444,931.60175,6.0,53.418522783344095
185,51,14,0.74,0.204,0.056,145.2159,422.9736,275.11563,949.60175,7.0,53.47403109726293
181,55,14,0.724,0.22,0.056,136.39491,401.10913,261.52963,909.18005,4.0,53.591472809639534
178,58,14,0.712,0.232,0.056,135.1923,401.86096,266.22238,916.6844,4.0,53.57765347629903
180,57,13,0.72,0.228,0.052,136.15727,413.1749,272.0534,926.39355,4.7358913,54.18437162816554
181,56,13,0.724,0.224,0.052,142.01872,424.60782,280.55975,956.39355,1.7682176,53.735586772736504
182,55,13,0.728,0.22,0.052,143.54694,428.40378,285.72058,962.39355,4.965331,53.85103538860859
185,52,13,0.74,0.208,0.052,149.78407,439.3091,291.0009,1008.39355,2.965331,53.48191704621059
184,53,13,0.736,0.212,0.052,151.17686,444.7052,296.7081,1015.63464,0.9653311,53.44883258679511
184,54,12,0.736,0.216,0.048,153.46727,451.06387,301.90778,1021.63464,7.331543,52.96799274072692
185,55,10,0.74,0.22,0.04,152.25449,457.63528,293.01474,1031.6099,5.8465767,52.978423291962834
185,54,11,0.74,0.216,0.044,156.2508,463.86545,301.81192,1037.6099,6.1799107,52.730374614431646
188,52,10,0.752,0.208,0.04,156.17358,468.07733,297.55862,1044.851,5.9160023,53.387996828714684
192,49,9,0.768,0.196,0.036,158.66455,469.92706,291.3759,1050.7767,5.0974255,53.388464076946555
190,52,8,0.76,0.208,0.032,158.34776,464.55566,271.37082,1053.0583,6.7640915,52.089662177633734
194,50,6,0.776,0.2,0.024,157.07965,482.94797,263.06607,1076.0583,3.0,52.968231324823144
194,51,5,0.776,0.204,0.02,157.02257,488.91327,266.4143,1085.2809,3.0,52.88761625060216
196,49,5,0.784,0.196,0.02,156.68585,490.11237,264.71713,1102.2809,5.0,53.29806947023463
195,49,6,0.78,0.196,0.024,152.1081,490.9534,267.10486,1105.2809,1.0,54.743589492587496
199,46,5,0.796,0.184,0.02,156.07005,501.28958,265.6772,1120.2809,1.0,54.61721954966743
189,53,8,0.756,0.212,0.032,144.06017,452.12112,265.22205,992.67755,0.0,54.334165503154516
191,51,8,0.764,0.204,0.032,144.88127,458.47415,268.98206,997.8955,2.0,54.814891744033964
189,53,8,0.756,0.212,0.032,146.41069,456.44922,273.26324,1003.8955,4.0,54.33960258522712
190,53,7,0.76,0.212,0.028,139.27296,456.9018,271.6363,1013.8955,5.0,55.9475696619702
189,54,7,0.756,0.216,0.028,141.42084,466.02655,279.09515,1027.8955,4.0,55.6223827276117
193,50,7,0.772,0.2,0.028,145.73189,477.72784,276.18182,1044.0431,4.2843456,55.87065756994708
192,50,8,0.768,0.2,0.032,148.37454,481.23462,283.65967,1059.1106,7.0,55.57729104143073
174,63,13,0.696,0.252,0.052,125.467514,416.88217,272.76703,906.166,4.0,55.86906863746845
175,62,13,0.7,0.248,0.052,129.57376,424.59412,278.86237,925.3635,5.0,55.466300982894616
180,59,11,0.72,0.236,0.044,129.7966,438.26663,271.3768,972.3635,3.0462027,56.507884855229356
180,59,11,0.72,0.236,0.044,133.31241,446.9089,277.27002,984.55133,0.085469246,55.99921340088998
182,57,11,0.728,0.228,0.044,137.57098,451.7003,279.4475,994.20886,3.0,55.36315041634226
186,57,7,0.744,0.228,0.028,138.99103,473.5809,274.20865,1041.2089,2.0,55.69098068309905
187,57,6,0.748,0.228,0.024,135.01782,482.62747,274.95352,1051.6272,3.0,56.89943741810203
188,55,7,0.752,0.22,0.028,137.62282,484.35663,279.7648,1063.8151,3.0,56.75121697702708
188,55,7,0.752,0.22,0.028,131.39247,479.77066,266.96387,1031.7056,6.0,57.57772848162859
190,53,7,0.76,0.212,0.028,129.95248,477.411,261.7178,1036.6299,3.7484016,58.11462071448478
193,52,5,0.772,0.208,0.02,133.72885,487.98953,268.43335,1065.6299,2.7484016,57.47844964034085
192,53,5,0.768,0.212,0.02,132.29993,486.54904,271.71405,1071.6345,6.513488,57.431980412606215
192,53,5,0.768,0.212,0.02,134.23419,490.39322,273.87482,1078.2603,8.892699,56.82305653952063
195,51,4,0.78,0.204,0.016,139.2436,509.6789,276.7493,1107.2603,6.559366,56.65600600792096
196,51,3,0.784,0.204,0.012,140.29652,511.63235,272.78375,1116.5074,4.8810387,56.49122030307627
198,50,2,0.792,0.2,0.008,142.73161,516.02094,261.11606,1123.204,2.319971,55.82454255057383
197,50,3,0.788,0.2,0.012,144.37366,512.0226,265.0053,1128.4546,4.0,55.307301311702766
198,48,4,0.792,0.192,0.016,145.23544,514.2557,268.05215,1133.3789,4.0,55.4478934538056
199,46,5,0.796,0.184,0.02,148.81416,521.27405,273.98828,1139.0883,3.0,55.45320616570462
201,44,5,0.804,0.176,0.02,149.67203,519.2777,271.4068,1147.0095,0.66673946,55.23329134758297
202,43,5,0.808,0.172,0.02,154.84248,527.7851,276.94373,1158.1404,1.759222,54.43710528622979
176,53,21,0.704,0.212,0.084,126.497246,393.05365,263.07648,820.38416,4.0,54.23633614151914
178,55,17,0.712,0.22,0.068,128.98763,404.67325,260.6565,831.8759,7.0,53.91088165208931
182,52,16,0.728,0.208,0.064,131.37346,412.0506,263.59866,852.8759,5.0,54.20942134737562
186,48,16,0.744,0.192,0.064,135.00214,417.24316,261.85583,861.8759,5.0,53.85879775557988
185,49,16,0.74,0.196,0.064,138.20547,422.50894,268.60812,872.02563,9.0,53.25411008742231
173,58,19,0.692,0.232,0.076,130.01723,389.48804,274.49185,839.7937,8.0,52.67771591812198
180,55,15,0.72,0.22,0.06,130.83998,397.70267,248.80101,851.998,5.0,53.029399612394634
180,56,14,0.72,0.224,0.056,130.59245,393.97144,234.0632,846.86523,8.0,52.475693732048974
176,61,13,0.704,0.244,0.052,128.89081,387.26633,235.60912,846.86523,3.0,51.981006265112235
177,60,13,0.708,0.24,0.052,129.11497,394.34567,241.8939,846.19855,2.3333335,52.423927459109116
184,55,11,0.736,0.22,0.044,132.9694,411.88757,235.47372,881.29926,6.927246,52.62593315712002
186,53,11,0.744,0.212,0.044,136.84103,418.97476,239.64386,891.1329,7.0,52.10015764975106
183,55,12,0.732,0.22,0.048,137.72818,418.0182,246.43929,901.00836,7.0,51.82055575995765
186,52,12,0.744,0.208,0.048,137.4953,423.20227,245.65004,911.41846,7.700078,52.647200597682975
192,49,9,0.768,0.196,0.036,141.2717,439.40512,231.96881,936.41846,9.063776,52.61028887030262
191,49,10,0.764,0.196,0.04,145.91278,442.28632,240.78569,952.0093,18.063776,51.80863255643636
193,47,10,0.772,0.188,0.04,148.24332,451.81332,247.35501,969.0093,4.0,52.120590107362666
194,46,10,0.776,0.184,0.04,151.64716,463.55273,254.42519,1016.0093,7.0,52.18212322516775
197,44,9,0.788,0.176,0.036,155.02539,475.18564,256.52396,1030.8472,10.0,52.165734816313496
197,44,9,0.788,0.176,0.036,154.59521,472.1377,258.79147,1031.8472,15.0,52.26712727668929
197,45,8,0.788,0.18,0.032,155.5751,477.6098,262.69812,1032.8472,5.0,52.319434352139076
188,51,11,0.752,0.204,0.044,150.14336,443.92062,265.85718,959.71594,8.0,51.539679676236126
187,53,10,0.748,0.212,0.04,152.24866,448.7933,271.8767,971.04926,10.0,51.08070156240138
185,54,11,0.74,0.216,0.044,153.93225,449.44165,279.61856,980.35596,10.0,50.858706158818684
185,55,10,0.74,0.22,0.04,156.00229,455.77744,282.31757,990.35596,17.119545,50.475763086200466
188,53,9,0.752,0.212,0.036,155.90182,456.84824,280.21246,999.3602,12.0,50.820817573971006
186,54,10,0.744,0.216,0.04,157.0505,460.2881,287.1506,1008.459,9.786212,50.878903037926655
188,52,10,0.752,0.208,0.04,158.72182,462.0915,286.1459,1022.459,6.0,51.24123620231695
187,53,10,0.748,0.212,0.04,158.39659,464.54886,291.3676,1040.3468,2.4528785,51.93778074382136
189,51,10,0.756,0.204,0.04,160.7815,470.08054,292.0288,1055.8584,0.0,51.89935684218654
189,53,8,0.756,0.212,0.032,157.17772,472.967,288.15405,1064.525,13.0,52.10308088088642
188,54,8,0.752,0.216,0.032,158.82887,479.1359,293.50467,1070.0629,9.135484,51.95454257713573
190,53,7,0.76,0.212,0.028,156.21426,490.8476,297.23303,1080.0629,4.0,53.39797376919888
189,53,8,0.756,0.212,0.032,152.17673,485.37262,293.80743,1088.0629,3.1354837,54.37641504499698
188,54,8,0.752,0.216,0.032,152.11604,492.42438,299.12173,1100.2869,0.8021507,54.533141821410034
190,51,9,0.76,0.204,0.036,153.16016,494.4551,300.31558,1109.9122,11.333334,54.99856779827679
186,56,8,0.744,0.224,0.032,146.88081,491.5341,293.31528,1113.6047,8.0,55.278433735744336
187,55,8,0.748,0.22,0.032,153.62755,502.07898,300.59125,1117.4418,10.0,54.40728025282443
188,55,7,0.752,0.22,0.028,150.48862,505.06558,294.09427,1125.0851,6.0,55.0292664660301
189,53,8,0.756,0.212,0.032,154.13799,505.89865,297.61884,1127.0851,2.6666675,54.58254924145513
196,48,6,0.784,0.192,0.024,154.68663,510.41708,282.6426,1129.0851,8.0,54.9778893118637
196,47,7,0.784,0.188,0.028,155.38956,503.94324,278.33594,1102.4012,8.0,54.37779056977889
200,45,5,0.8,0.18,0.02,151.03215,512.0963,256.87527,1109.4031,4.0,55.70615607498622
199,46,5,0.796,0.184,0.02,148.96486,511.49515,261.80853,1118.4031,3.6439438,56.1235324847221
202,44,4,0.808,0.176,0.016,151.76012,526.24585,263.1911,1128.0916,3.9580574,55.956620079341526
185,50,15,0.74,0.2,0.06,131.62025,425.65137,247.82259,874.9327,4.3459635,55.36398021796777
186,49,15,0.744,0.196,0.06,132.85612,429.04544,250.51782,880.566,5.1057873,55.355015403554724
186,50,14,0.744,0.2,0.056,131.84491,427.4863,253.6392,885.4493,2.630148,55.74274028798755
183,53,14,0.732,0.212,0.056,131.7653,428.38452,259.2962,889.6915,6.0,55.6233496586865
182,54,14,0.728,0.216,0.056,130.24338,428.0183,257.3453,896.196,2.882228,55.80915064247166
186,51,13,0.744,0.204,0.052,131.34949,431.02554,253.52908,908.196,16.0,55.57911401815364
187,49,14,0.748,0.196,0.056,131.55493,434.73892,252.94913,916.196,18.657879,55.949784548516625
186,51,13,0.744,0.204,0.052,134.43736,437.01834,245.57272,923.64417,14.991213,54.99339737568517
189,46,15,0.756,0.184,0.06,133.7284,431.33453,247.9525,923.64417,11.324547,55.47582918514673
189,47,14,0.756,0.188,0.056,132.54173,428.96793,236.47523,923.64417,3.0,54.99935951177759
189,47,14,0.756,0.188,0.056,132.77711,419.10855,235.65758,923.64417,4.0,54.48112567984209
184,52,14,0.736,0.208,0.056,131.97517,415.04276,242.80006,923.64417,7.0,53.88729353008967
188,48,14,0.752,0.192,0.056,139.05194,429.2435,250.10251,945.64417,5.0,53.4931175317106
185,50,15,0.74,0.2,0.06,139.10422,426.16672,257.54666,951.64417,3.0,53.26759100480195
185,51,14,0.74,0.204,0.056,142.20088,433.29886,260.51166,961.64417,1.0,52.325421110124815
